Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
BK Olomoucko,"J. Holmes, K. Elvis, K. Filewich, M. Nelson, O. Šiška",5,2057,7.0,64,25,67,37.3,2,18,11.1,12,19,63.2,12,26,38,15,10,7,6,12,67,77.3,77.7,77,30.9,31.2,38.8,42.5,60,28.6,81.2,6.2,28.4,26.9,96.1,51,19,51,37.3,4,18,22.2,9,13,69.2,6,30,36,7,3,2,18,19,66,41.2,45,24.1,18.8,35.3,77.3,29,17,58.6,20,6,30,18,2,11.1,3,1,1,2,18.8,24,10,41.7,9,5,55.6,18,4,22.2,9,3,0,4,14,27,15,4,18,7
SK Slavia Praha,Player#,1,1984,0.0,57,25,53,47.2,7,20,35,0,0,0,0,0,0,10,6,0,15,2,65,77.8,79,76.6,30.4,31.3,53.8,53.8,40,0,0,19.2,0,37.7,87.3,63,28,56,50,7,25,28,0,0,0,0,0,0,14,11,1,10,0,63,56.2,56.2,15.2,0,44.6,99.4,24,13,54.2,0,0,0,0,0,0,4,10,0,1,-12.1,24,16,66.7,1,1,100,0,0,0,5,5,0,0,0,10,10,0,14,21
BK Olomoucko,"A. Goga, J. Andre, J. Holmes, K. Elvis, K. Filewich",8,2224,16.6,63,25,59,42.4,5,19,26.3,8,11,72.7,10,15,25,16,7,1,12,12,63,69.5,68.2,70.7,35.2,33.9,46.6,49.3,64,30.3,65.2,13.1,18.6,32.2,99.7,92,32,57,56.1,9,24,37.5,19,21,90.5,8,23,31,25,4,4,10,14,66,64,69.4,13.1,34.8,42.1,140.4,23,12,52.2,17,8,47.1,19,5,26.3,4,5,3,2,-40.8,23,17,73.9,10,6,60,24,9,37.5,8,0,1,2,14,12,7,14,41,32
BK KVIS Pardubice,Player#,1,2004,0.0,63,28,56,50,7,25,28,0,0,0,0,0,0,14,11,1,10,0,63,77.6,75.9,79.3,31.6,30.3,56.2,56.2,50,0,0,12.5,0,44.6,99.4,57,25,53,47.2,7,20,35,0,0,0,0,0,0,10,6,0,16,2,66,53.8,53.8,23.2,0,37.7,86.1,24,16,66.7,1,1,100,0,0,0,5,5,0,0,13.4,24,13,54.2,0,0,0,0,0,0,4,11,0,1,0,14,21,0,10,10
BK ARMEX ENERGY Děčín,"D. Davis, J. Edwards, L. Feštr, M. Šturanović, T. Pomikálek",10,1975,24.0,68,27,61,44.3,8,26,30.8,6,9,66.7,10,17,27,19,3,2,9,16,61,75.3,74.6,76,32.2,31.6,50.8,52.3,70.4,34.5,77.3,9.7,14.8,42.6,110.7,70,25,50,50,9,19,47.4,11,14,78.6,5,19,24,18,7,2,14,20,63,59,62.3,20,22.7,38,111.9,17,12,70.6,18,7,38.9,26,8,30.8,4,3,0,2,-1.2,9,6,66.7,22,10,45.5,19,9,47.4,4,4,0,3,16,12,21,9,15,3
Sršni Photomate Písek,"J. Karlovský, J. Svoboda, K. Týml, M. Svoboda, V. Sýkora",12,1989,9.3,82,32,60,53.3,11,27,40.7,7,13,53.8,13,20,33,22,8,1,10,19,60,73,72.7,73.4,33.0,32.7,62.5,62.4,68.8,41.9,83.3,10.2,21.7,45,136.2,65,24,45,53.3,4,11,36.4,13,19,68.4,4,18,22,14,8,2,14,17,61,57.8,60.9,20.8,16.7,24.4,106.9,25,16,64,8,5,62.5,27,11,40.7,8,2,0,0,29.3,18,9,50,16,11,68.8,11,4,36.4,6,3,1,3,15,25,14,9,14,6
BK ARMEX ENERGY Děčín,"D. Davis, J. Edwards, J. Štěrba, P. Alexander, T. Pomikálek",6,2026,12.7,68,27,57,47.4,5,20,25,9,15,60,8,17,25,14,4,0,5,14,58,68.2,68.9,67.4,34.8,35.6,51.8,53.5,51.9,25.8,56.7,6.1,26.3,35.1,116.9,55,20,52,38.5,7,20,35,8,12,66.7,13,23,36,10,0,2,15,14,57,45.2,48,20.8,43.3,38.5,96.6,20,14,70,17,8,47.1,20,5,25,2,1,1,2,20.2,19,8,42.1,13,5,38.5,20,7,35,5,5,2,3,7,14,10,15,9,7
BK Opava,"D. Motyčka, J. Šiřina, K. Kavan, M. Vyroubal, Š. Puršl",5,1738,2.0,77,26,48,54.2,5,17,29.4,20,26,76.9,9,26,35,15,2,3,9,15,57,81,78.8,83.1,30.5,28.9,59.4,64.8,57.7,34.6,86.7,10.8,54.2,35.4,134.9,57,22,55,40,5,25,20,8,13,61.5,4,17,21,11,6,2,6,19,60,44.5,46.9,9,13.3,45.5,94.7,24,16,66.7,7,5,71.4,17,5,29.4,4,3,0,1,40.3,19,11,57.9,11,6,54.5,25,5,20,2,3,1,1,21,13,14,4,9,11
BK ARMEX ENERGY Děčín,"D. Davis, J. Edwards, J. Štěrba, L. Feštr, T. Pomikálek",10,1938,7.6,67,26,53,49.1,5,17,29.4,10,16,62.5,7,17,24,15,2,0,6,12,57,73.2,70.2,76.1,34.2,31.5,53.8,55.8,57.7,25,70.8,7.4,30.2,32.1,118.2,74,29,55,52.7,5,18,27.8,11,16,68.8,7,21,28,13,1,1,9,21,61,57.3,59.6,12.7,29.2,32.7,120.4,14,9,64.3,21,11,52.4,17,5,29.4,2,2,0,1,-2.2,17,12,70.6,20,12,60,18,5,27.8,4,3,0,1,9,12,6,16,14,8
BK GAPA Hradec Králové,"A. Petric, D. Škranc, M. Popović, M. Roub, T. Merta",8,1877,18.9,66,23,48,47.9,8,15,53.3,12,15,80,9,16,25,21,6,2,13,13,56,74.7,71.9,77.4,33.4,31.0,56.2,60.4,91.3,37.5,57.1,14.7,31.2,31.2,117.3,67,25,56,44.6,10,23,43.5,7,7,100,12,15,27,14,6,4,16,15,61,53.6,56.7,21.3,42.9,41.1,110.6,18,10,55.6,15,5,33.3,15,8,53.3,7,4,0,1,6.7,18,10,55.6,14,5,35.7,23,10,43.5,3,5,1,4,14,22,22,12,21,19
PUMPA Basket Brno,"J. Groves, K. Kalu, R. Williams, V. Půlpán, Š. Svoboda",8,1495,3.9,75,29,52,55.8,9,24,37.5,8,12,66.7,9,17,26,14,4,4,10,17,56,83.6,89.8,77.3,26.7,31.0,64.4,65.5,48.3,39.1,63,12.3,23.1,46.2,134.1,36,12,40,30,1,14,7.1,11,14,78.6,10,14,24,6,3,4,14,14,48,31.2,39,23.3,37,35,74.8,12,9,75,13,9,69.2,24,9,37.5,4,3,1,2,59.3,10,5,50,15,5,33.3,14,1,7.1,7,2,0,4,10,23,13,5,16,8
BK Olomoucko,"J. Andre, J. Holmes, K. Elvis, K. Filewich, M. Nelson",8,1808,5.6,51,20,59,33.9,4,20,20,7,13,53.8,16,14,30,14,12,1,9,19,55,74.4,73.6,75.3,32.6,31.9,37.3,39.4,70,44.4,70,10.3,22,33.9,92,67,23,42,54.8,8,19,42.1,13,23,56.5,6,20,26,17,4,3,13,15,57,64.3,64.3,20,30,45.2,118.1,28,15,53.6,11,1,9.1,20,4,20,5,0,0,3,-26,14,9,64.3,9,6,66.7,19,8,42.1,11,2,0,0,11,17,18,11,18,17
BK Olomoucko,"A. Goga, J. Andre, J. Holmes, K. Filewich, M. Nelson",6,1665,14.9,46,19,45,42.2,5,15,33.3,3,5,60,3,15,18,15,4,1,11,14,53,74.8,76.4,73.1,31.4,32.8,47.8,48.7,78.9,13,75,15,11.1,33.3,86.8,62,24,43,55.8,6,15,40,8,11,72.7,5,20,25,17,4,4,10,11,51,62.8,64.8,17.3,25,34.9,122.2,14,7,50,16,7,43.8,15,5,33.3,5,3,1,2,-35.4,19,12,63.2,9,6,66.7,15,6,40,5,1,0,4,2,14,7,5,21,18
BK KVIS Pardubice,"J. Bryant, J. Tůma, L. Kovář, R. Moffatt, Z. Key",10,1564,2.2,73,28,47,59.6,4,15,26.7,13,20,65,10,16,26,16,11,2,8,9,52,78.2,79.3,77.1,30.3,31.1,63.8,65.4,57.1,52.6,72.7,10,42.6,31.9,141.3,39,15,41,36.6,6,19,31.6,3,3,100,6,9,15,12,4,0,16,18,50,43.9,46.1,27.4,27.3,46.3,77.6,28,22,78.6,4,2,50,15,4,26.7,5,1,0,1,63.7,14,7,50,8,2,25,19,6,31.6,9,4,2,2,11,26,28,2,11,4
NH Ostrava,"D. Heinzl, K. Cole, L. Greer, M. Svoboda, M. Čank",6,1635,1.1,75,25,49,51,5,15,33.3,20,28,71.4,9,18,27,9,6,1,2,11,52,74.7,76.5,72.9,31.4,32.9,56.1,61.2,36,36,78.3,2.8,57.1,30.6,143.8,42,15,39,38.5,3,14,21.4,9,13,69.2,5,16,21,6,1,2,12,24,50,42.3,47,21.2,21.7,35.9,84.6,22,16,72.7,12,4,33.3,15,5,33.3,2,0,1,0,59.2,15,10,66.7,10,2,20,14,3,21.4,7,4,0,1,11,14,15,8,9,5
NH Ostrava,"K. Cole, L. Greer, L. Palyza, M. Svoboda, S. Godwin",3,1474,11.7,59,21,46,45.7,9,18,50,8,12,66.7,3,16,19,13,3,5,5,15,51,83.4,83.3,83.5,28.8,28.8,55.4,57.5,61.9,15,88.9,7.2,26.1,39.1,115.3,64,24,44,54.5,7,17,41.2,9,10,90,2,17,19,16,1,2,7,15,51,62.5,66.1,12.6,11.1,38.6,124.8,13,8,61.5,15,4,26.7,18,9,50,2,0,0,2,-9.5,20,12,60,7,5,71.4,17,7,41.2,3,2,0,1,7,12,2,7,19,7
USK Praha,"J. Montgomery, J. Soldán, M. Šafařík, T. Henderson Jr., T. Tainamo",4,1773,14.4,57,21,50,42,9,20,45,6,8,75,8,17,25,14,4,2,7,13,50,68.8,68.2,69.3,35.2,34.6,51,53.3,66.7,26.7,94.4,9.4,16,40,113.1,46,20,41,48.8,5,17,29.4,1,3,33.3,1,22,23,12,3,2,12,16,51,54.9,54.3,22.1,5.6,41.5,89.9,18,9,50,12,3,25,20,9,45,2,2,0,2,23.2,18,13,72.2,6,2,33.3,17,5,29.4,4,5,1,2,17,23,12,0,9,2
USK Praha,"J. Montgomery, J. Soldán, M. Šafařík, O. Švec, T. Tainamo",5,1428,8.0,42,18,45,40,1,12,8.3,5,9,55.6,7,14,21,13,4,1,7,10,47,78.1,79,77.2,30.4,31.1,41.1,42.9,72.2,30.4,66.7,10.2,20,26.7,89.4,61,22,42,52.4,9,15,60,8,11,72.7,7,16,23,12,4,2,8,9,46,63.1,65.1,14.6,33.3,35.7,132.8,16,9,56.2,17,8,47.1,12,1,8.3,3,2,0,1,-43.5,19,9,47.4,8,4,50,15,9,60,3,5,1,0,15,8,11,13,17,11
Sršni Photomate Písek,"J. Karlovský, J. Svoboda, J. Šurý, K. Týml, M. Svoboda",7,1530,6.5,62,21,39,53.8,7,17,41.2,13,20,65,4,19,23,11,4,5,5,15,47,76.8,73.5,80.1,32.7,30.0,62.8,64.9,52.4,23.5,70.4,7.8,51.3,43.6,132.3,62,22,50,44,7,24,29.2,11,14,78.6,8,13,21,17,3,1,5,19,51,51,55.2,8.2,29.6,48,121.5,19,12,63.2,3,2,66.7,17,7,41.2,3,0,0,1,10.9,21,13,61.9,5,2,40,24,7,29.2,3,1,0,1,6,15,5,19,4,7
NH Ostrava,"A. Číž, D. Heinzl, L. Palyza, M. Svoboda, M. Čank",8,1458,2.7,55,15,34,44.1,5,16,31.2,20,30,66.7,2,12,14,14,2,1,3,11,46,74.6,76.2,72.9,31.5,32.9,51.5,58.3,93.3,8.7,52.2,4.7,88.2,47.1,118.9,54,17,41,41.5,8,25,32,12,14,85.7,11,21,32,10,1,1,10,19,44,51.2,57.3,17.5,47.8,61,121.9,12,7,58.3,6,3,50,16,5,31.2,0,1,0,1,-3,9,5,55.6,7,4,57.1,25,8,32,3,3,0,3,4,14,13,14,12,10
BK KVIS Pardubice,"J. Bryant, J. Tůma, K. Švrdlík, L. Kovář, R. Moffatt",11,1324,2.0,48,18,36,50,5,11,45.5,7,8,87.5,4,18,22,6,6,2,11,15,45,84.8,81,88.6,29.6,27.1,56.9,60.7,33.3,22.2,75,19.5,22.2,30.6,107.5,43,15,37,40.5,2,11,18.2,11,18,61.1,6,14,20,7,6,3,12,14,49,43.2,47.9,21.1,25,29.7,88,20,12,60,4,0,0,11,5,45.5,6,2,2,1,19.5,15,9,60,11,4,36.4,11,2,18.2,5,4,0,2,4,12,14,2,7,7
BK Opava,"D. Motyčka, J. Šiřina, J. Švandrlík, K. Kavan, M. Vyroubal",6,1397,2.4,54,20,46,43.5,8,25,32,6,13,46.2,10,11,21,16,8,2,5,12,45,79,77.1,80.9,31.1,29.6,52.2,52.2,80,50,64.7,6.9,28.3,54.3,120.4,46,18,39,46.2,5,15,33.3,5,7,71.4,6,10,16,7,4,3,13,10,47,52.6,54.7,23.6,35.3,38.5,97.6,16,10,62.5,5,2,40,25,8,32,3,2,0,0,22.8,14,9,64.3,10,4,40,15,5,33.3,6,3,0,2,17,18,25,8,4,6
BK KVIS Pardubice,"A. Lukeš, J. Bryant, J. Tůma, K. Švrdlík, R. Moffatt",10,1381,3.4,54,19,37,51.4,5,15,33.3,11,15,73.3,7,13,20,11,2,1,9,8,44,70.4,76.1,64.8,31.5,37.0,58.1,61.9,57.9,43.8,65,14.2,40.5,40.5,123.4,45,17,37,45.9,4,12,33.3,7,11,63.6,7,9,16,9,6,1,4,14,37,51.4,53.8,8.7,35,32.4,120.7,17,11,64.7,5,3,60,15,5,33.3,3,4,0,1,2.7,19,9,47.4,5,3,60,12,4,33.3,3,0,0,1,7,11,11,8,8,4
BK KVIS Pardubice,"J. Bryant, J. Tůma, L. Kovář, R. Bonham, Z. Key",7,1422,8.9,68,23,39,59,9,17,52.9,13,16,81.2,8,19,27,12,3,3,8,9,44,74.7,74.6,74.9,32.2,32.1,70.5,73.8,52.2,50,65.5,12.1,41,43.6,153.9,44,18,47,38.3,5,21,23.8,3,5,60,10,8,18,10,5,0,7,16,44,43.6,44.7,12.5,34.5,44.7,99.2,19,13,68.4,3,1,33.3,17,9,52.9,4,2,1,1,54.6,20,12,60,6,1,16.7,21,5,23.8,3,2,0,1,11,18,7,9,7,12
Sršni Photomate Písek,"J. Šurý, M. Kozák, M. Svoboda, P. Šlechta, V. Sýkora",6,1608,15.3,57,25,47,53.2,4,16,25,3,5,60,8,18,26,17,2,1,5,7,44,63,66.2,59.8,36.3,40.1,57.4,57.9,68,38.1,66.7,7,10.6,34,128.5,43,18,44,40.9,5,15,33.3,2,4,50,9,13,22,10,2,0,5,11,40,46.6,47,9.9,33.3,34.1,107.3,24,19,79.2,7,2,28.6,16,4,25,2,3,0,0,21.3,17,8,47.1,12,5,41.7,15,5,33.3,0,2,1,2,15,8,11,15,5,7
USK Praha,"D. Vlk, J. Montgomery, M. Šafařík, O. Švec, T. Tainamo",5,1206,6.4,41,14,36,38.9,2,13,15.4,11,16,68.8,5,14,19,10,6,2,8,8,44,83,88,78,27.3,30.8,41.7,47.6,71.4,23.8,73.7,13.1,44.4,36.1,92.8,38,14,33,42.4,5,14,35.7,5,11,45.5,5,16,21,8,5,0,8,13,39,50,50.2,17.5,26.3,42.4,96.9,17,10,58.8,6,2,33.3,13,2,15.4,5,2,0,1,-4.2,11,6,54.5,8,3,37.5,14,5,35.7,7,1,0,0,5,9,8,6,12,15
SLUNETA  Ústí nad Labem,"A. Pecháček, J. Young, L. Pecka, N. Johnson, T. Vyoral",9,1359,2.2,48,12,35,34.3,4,15,26.7,20,25,80,8,15,23,9,5,1,8,11,44,77.4,78,76.9,30.8,31.2,40,52.2,75,30.8,71.4,12.7,71.4,42.9,108.7,45,13,35,37.1,4,12,33.3,15,19,78.9,6,18,24,6,3,1,8,16,44,42.9,51.9,15.6,28.6,34.3,103.3,16,8,50,4,0,0,15,4,26.7,3,3,0,2,5.4,14,8,57.1,8,1,12.5,12,4,33.3,3,3,1,2,11,8,10,13,8,10
SK Slavia Praha,"D. Böhm, J. Matušík, M. Dáňa, R. Jones, T. Bladen",4,1187,13.2,49,19,38,50,4,15,26.7,7,8,87.5,8,12,20,6,5,0,11,10,43,81.1,86.4,75.9,27.8,31.6,55.3,59,31.6,47.1,70.6,18.8,21.1,39.5,114.6,45,18,34,52.9,3,11,27.3,6,7,85.7,5,9,14,9,4,0,7,8,38,57.4,60.7,15.9,29.4,32.4,119.9,13,8,61.5,10,7,70,15,4,26.7,2,2,0,4,-5.3,16,11,68.8,7,4,57.1,11,3,27.3,4,2,0,1,6,18,4,8,11,12
Sršni Photomate Písek,"J. Karlovský, K. Týml, M. Burda, M. Svoboda, V. Sýkora",8,1300,0.4,54,20,37,54.1,7,13,53.8,7,10,70,5,13,18,17,8,2,8,8,43,79,78.7,79.3,30.5,30.3,63.5,65.2,85,33.3,76.5,12,27,35.1,126.7,32,9,28,32.1,3,17,17.6,11,13,84.6,4,10,14,7,4,3,15,14,43,37.5,47.4,30.8,23.5,60.7,74.5,16,10,62.5,8,3,37.5,13,7,53.8,4,2,1,1,52.2,8,3,37.5,3,3,100,17,3,17.6,6,3,0,4,7,14,14,2,13,4
BK KVIS Pardubice,"A. Lukeš, J. Bryant, J. Tůma, L. Kovář, Z. Key",11,1239,0.0,36,10,32,31.2,3,10,30,13,19,68.4,6,15,21,6,4,1,9,16,42,87.4,80.6,94.2,29.8,25.5,35.9,44.6,60,28.6,68.2,16.3,59.4,31.2,86.5,60,20,39,51.3,5,15,33.3,15,22,68.2,7,15,22,16,4,0,9,14,49,57.7,61.6,15.6,31.8,38.5,123.3,17,7,41.2,5,0,0,10,3,30,1,6,1,1,-36.8,18,11,61.1,6,4,66.7,15,5,33.3,5,4,0,0,2,7,11,11,11,16
USK Praha,"D. Vlk, J. Soldán, M. Šafařík, O. Švec, T. Tainamo",6,1339,16.2,51,19,35,54.3,3,13,23.1,10,15,66.7,3,8,11,9,4,2,5,4,42,74.2,75,73.4,32.0,32.7,58.6,61.3,47.4,18.8,42.1,9,42.9,37.1,121.8,64,25,46,54.3,10,20,50,4,6,66.7,11,13,24,19,3,1,5,14,41,65.2,65.8,9.3,57.9,43.5,156.3,13,10,76.9,9,6,66.7,13,3,23.1,2,3,0,0,-34.5,21,13,61.9,5,2,40,20,10,50,3,2,1,0,8,8,6,19,10,7
BK ARMEX ENERGY Děčín,"F. Kroutil, J. Edwards, J. Štěrba, L. Feštr, M. Šturanović",11,1151,0.7,46,13,27,48.1,5,11,45.5,15,20,75,5,16,21,7,1,2,13,18,42,83.4,87.7,79,27.4,30.4,57.4,64.2,53.8,38.5,84.2,23.3,74.1,40.7,109.4,35,10,33,30.3,4,15,26.7,11,17,64.7,3,8,11,9,9,0,2,12,38,36.4,43.2,4.7,15.8,45.5,92.3,9,5,55.6,6,2,33.3,11,5,45.5,5,5,0,2,17.1,12,6,50,6,0,0,15,4,26.7,2,0,0,0,9,13,3,2,12,9
