game_id,game_date,period,team,opponent,player_name,home_lineup,away_lineup,is_home_team,start_time,end_time,duration,possessions,team_score_start,opp_score_start,team_score_end,opp_score_end,team_points,opp_points,vs_starters,lineup_is_starters,pts,fga,fgm,fg3a,fg3m,fta,ftm,oreb,dreb,trb,ast,stl,blk,tov,pf,team_fga,team_fgm,team_fg3a,team_fg3m,team_fta,team_ftm,team_oreb,team_dreb,team_ast,team_stl,team_blk,team_tov,team_pf,opp_fga,opp_fgm,opp_fg3a,opp_fg3m,opp_fta,opp_ftm,opp_oreb,opp_dreb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,rim_att,rim_made,otd_2pt_att,otd_2pt_made,otd_3pt_att,otd_3pt_made,pass_to,dribble_to,defense_to,misc_to,team_second_chance_pts,team_fast_break_pts,team_pts_off_tov
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,D. Sofia,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",1,258,304,46,1.44,11,10,13,13,2,3,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,K. Forsythe,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",1,258,304,46,1.44,11,10,13,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,K. Ulett-Waul,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",1,258,304,46,1.44,11,10,13,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,L. Rogerson-Evans,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",1,258,304,46,1.44,11,10,13,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,T. Dubiel,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",1,258,304,46,1.44,11,10,13,13,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,C. Murtagh,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",0,258,304,46,1.44,10,11,13,13,3,2,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,D. Lufadeju,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",0,258,304,46,1.44,10,11,13,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,E. Evans,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",0,258,304,46,1.44,10,11,13,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,S. Simmonds,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",0,258,304,46,1.44,10,11,13,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,W. Self,"D. Sofia,K. Forsythe,K. Ulett-Waul,L. Rogerson-Evans,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,S. Simmonds,W. Self",0,258,304,46,1.44,10,11,13,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,A. Gayle,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",1,304,338,34,2.17,13,13,16,16,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,D. Sofia,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",1,304,338,34,2.17,13,13,16,16,3,3,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,0,2,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,K. Ulett-Waul,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",1,304,338,34,2.17,13,13,16,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,P. Deveney,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",1,304,338,34,2.17,13,13,16,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,T. Dubiel,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",1,304,338,34,2.17,13,13,16,16,3,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,C. Murtagh,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",0,304,338,34,2.17,13,13,16,16,3,3,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,D. Lufadeju,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",0,304,338,34,2.17,13,13,16,16,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,E. Evans,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",0,304,338,34,2.17,13,13,16,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,N. Conaty,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",0,304,338,34,2.17,13,13,16,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2742274,2025-09-27,1,St Helens Saints Senior Men,Liverpool Senior Men,W. Self,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,N. Conaty,W. Self",0,304,338,34,2.17,13,13,16,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,A. Gayle,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,K. Jones,N. Conaty",1,338,361,23,0.68,16,16,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,D. Sofia,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,K. Jones,N. Conaty",1,338,361,23,0.68,16,16,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,K. Ulett-Waul,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,K. Jones,N. Conaty",1,338,361,23,0.68,16,16,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,P. Deveney,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,K. Jones,N. Conaty",1,338,361,23,0.68,16,16,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742274,2025-09-27,1,Liverpool Senior Men,St Helens Saints Senior Men,T. Dubiel,"A. Gayle,D. Sofia,K. Ulett-Waul,P. Deveney,T. Dubiel","C. Murtagh,D. Lufadeju,E. Evans,K. Jones,N. Conaty",1,338,361,23,0.68,16,16,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
